"Age","Education","Marital_Status","Occupation","Sex","Hours_PW","Nationality","Income"
53,"HS-grad,","Never-married,","Sales,","Female,","40,","United-States,","<=50K"
45,"HS-grad,","Never-married,","Craft-repair,","Male,","40,","United-States,","<=50K"
37,"Bachelors,","Married-civ-spouse,","Prof-specialty,","Male,","45,","United-States,","<=50K"
40,"Bachelors,","Never-married,","Prof-specialty,","Female,","40,","?,","<=50K"
54,"Masters,","Married-civ-spouse,","Prof-specialty,","Male,","40,","India,",">50K"
47,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","42,","United-States,",">50K"
35,"HS-grad,","Married-civ-spouse,","Other-service,","Male,","40,","Yugoslavia,",">50K"
33,"HS-grad,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
28,"Some-college,","Never-married,","Adm-clerical,","Male,","40,","Haiti,","<=50K"
39,"Bachelors,","Married-civ-spouse,","Exec-managerial,","Female,","55,","United-States,",">50K"
25,"HS-grad,","Never-married,","?,","Male,","40,","United-States,","<=50K"
33,"Bachelors,","Married-civ-spouse,","Sales,","Male,","40,","United-States,","<=50K"
34,"11th,","Never-married,","Other-service,","Female,","40,","Ireland,","<=50K"
53,"HS-grad,","Married-civ-spouse,","Transport-moving,","Male,","40,","United-States,",">50K"
21,"Assoc-acdm,","Never-married,","Adm-clerical,","Male,","35,","United-States,","<=50K"
31,"Doctorate,","Married-civ-spouse,","Exec-managerial,","Male,","55,","United-States,",">50K"
63,"HS-grad,","Married-civ-spouse,","Prof-specialty,","Male,","45,","United-States,","<=50K"
21,"Some-college,","Never-married,","Other-service,","Male,","30,","United-States,","<=50K"
59,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,",">50K"
50,"1st-4th,","Separated,","Prof-specialty,","Female,","40,","United-States,","<=50K"
66,"HS-grad,","Married-civ-spouse,","?,","Female,","20,","United-States,","<=50K"
19,"HS-grad,","Never-married,","Transport-moving,","Male,","30,","United-States,","<=50K"
31,"Bachelors,","Never-married,","Tech-support,","Male,","45,","United-States,","<=50K"
23,"Bachelors,","Married-civ-spouse,","Prof-specialty,","Female,","40,","United-States,","<=50K"
45,"Assoc-voc,","Married-civ-spouse,","Exec-managerial,","Female,","40,","United-States,",">50K"
35,"Bachelors,","Married-civ-spouse,","Prof-specialty,","Male,","40,","United-States,","<=50K"
32,"Bachelors,","Never-married,","Craft-repair,","Male,","40,","United-States,","<=50K"
20,"7th-8th,","Never-married,","Machine-op-inspct,","Female,","60,","Mexico,","<=50K"
38,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","40,","United-States,",">50K"
49,"HS-grad,","Married-civ-spouse,","Other-service,","Female,","8,","Philippines,","<=50K"
64,"HS-grad,","Divorced,","Machine-op-inspct,","Female,","40,","United-States,","<=50K"
60,"11th,","Married-civ-spouse,","Transport-moving,","Male,","20,","United-States,","<=50K"
25,"Bachelors,","Never-married,","Prof-specialty,","Female,","50,","United-States,","<=50K"
21,"HS-grad,","Never-married,","Craft-repair,","Male,","35,","United-States,","<=50K"
26,"HS-grad,","Never-married,","Priv-house-serv,","Female,","15,","Mexico,","<=50K"
23,"Some-college,","Never-married,","Adm-clerical,","Male,","20,","United-States,","<=50K"
67,"Masters,","Married-civ-spouse,","Sales,","Male,","48,","United-States,",">50K"
24,"HS-grad,","Divorced,","Sales,","Female,","30,","United-States,","<=50K"
46,"1st-4th,","Separated,","Machine-op-inspct,","Female,","40,","Guatemala,","<=50K"
38,"Doctorate,","Married-civ-spouse,","Prof-specialty,","Male,","40,","Taiwan,","<=50K"
20,"7th-8th,","Never-married,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
28,"Some-college,","Never-married,","?,","Female,","40,","United-States,","<=50K"
26,"Bachelors,","Never-married,","Prof-specialty,","Male,","48,","United-States,","<=50K"
58,"HS-grad,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
31,"Some-college,","Never-married,","Other-service,","Male,","40,","United-States,","<=50K"
37,"Assoc-acdm,","Divorced,","Protective-serv,","Male,","38,","United-States,","<=50K"
53,"Doctorate,","Married-civ-spouse,","Prof-specialty,","Male,","40,","?,",">50K"
45,"7th-8th,","Divorced,","Machine-op-inspct,","Female,","35,","United-States,","<=50K"
33,"HS-grad,","Never-married,","Adm-clerical,","Female,","50,","United-States,","<=50K"
33,"Masters,","Married-civ-spouse,","Protective-serv,","Male,","40,","United-States,","<=50K"
35,"HS-grad,","Divorced,","Handlers-cleaners,","Male,","25,","United-States,","<=50K"
60,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","40,","United-States,","<=50K"
21,"Some-college,","Never-married,","Sales,","Female,","20,","United-States,","<=50K"
38,"10th,","Married-civ-spouse,","Craft-repair,","Male,","45,","United-States,","<=50K"
40,"Assoc-voc,","Divorced,","Craft-repair,","Female,","40,","United-States,","<=50K"
40,"Some-college,","Married-civ-spouse,","Sales,","Female,","40,","United-States,",">50K"
44,"Prof-school,","Married-civ-spouse,","Prof-specialty,","Male,","70,","United-States,",">50K"
27,"Some-college,","Married-civ-spouse,","Exec-managerial,","Male,","60,","United-States,","<=50K"
34,"Some-college,","Married-civ-spouse,","Craft-repair,","Male,","55,","United-States,",">50K"
20,"Some-college,","Never-married,","?,","Male,","25,","United-States,","<=50K"
49,"Some-college,","Married-civ-spouse,","Protective-serv,","Male,","40,","United-States,","<=50K"
37,"Some-college,","Married-civ-spouse,","Craft-repair,","Male,","50,","United-States,",">50K"
52,"10th,","Married-civ-spouse,","Transport-moving,","Male,","30,","United-States,",">50K"
46,"Some-college,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
20,"Some-college,","Never-married,","Machine-op-inspct,","Female,","40,","?,","<=50K"
43,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
46,"Bachelors,","Divorced,","Adm-clerical,","Female,","40,","United-States,",">50K"
25,"Some-college,","Married-civ-spouse,","Other-service,","Female,","15,","United-States,","<=50K"
48,"Bachelors,","Divorced,","Adm-clerical,","Male,","40,","United-States,","<=50K"
36,"Some-college,","Divorced,","Protective-serv,","Male,","55,","United-States,","<=50K"
37,"HS-grad,","Divorced,","Craft-repair,","Male,","40,","United-States,",">50K"
18,"Some-college,","Never-married,","?,","Male,","60,","United-States,","<=50K"
42,"Masters,","Married-civ-spouse,","Prof-specialty,","Male,","50,","United-States,",">50K"
60,"Assoc-acdm,","Married-civ-spouse,","Adm-clerical,","Male,","24,","United-States,","<=50K"
37,"Some-college,","Married-civ-spouse,","Transport-moving,","Male,","55,","United-States,",">50K"
44,"Assoc-acdm,","Divorced,","Tech-support,","Male,","40,","United-States,","<=50K"
32,"10th,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
29,"Bachelors,","Never-married,","Adm-clerical,","Female,","40,","Portugal,","<=50K"
42,"Masters,","Married-civ-spouse,","Prof-specialty,","Male,","35,","United-States,",">50K"
17,"11th,","Never-married,","Handlers-cleaners,","Male,","12,","United-States,","<=50K"
41,"12th,","Married-civ-spouse,","Other-service,","Female,","10,","United-States,","<=50K"
34,"Some-college,","Married-civ-spouse,","Exec-managerial,","Female,","40,","United-States,",">50K"
56,"10th,","Separated,","Other-service,","Female,","32,","United-States,","<=50K"
28,"Some-college,","Never-married,","Adm-clerical,","Male,","40,","United-States,","<=50K"
28,"11th,","Never-married,","Sales,","Male,","40,","United-States,","<=50K"
19,"7th-8th,","Never-married,","Transport-moving,","Male,","25,","Guatemala,","<=50K"
49,"Some-college,","Married-civ-spouse,","Tech-support,","Male,","40,","United-States,",">50K"
36,"Some-college,","Married-civ-spouse,","Other-service,","Female,","50,","United-States,","<=50K"
25,"Some-college,","Married-civ-spouse,","Transport-moving,","Male,","35,","United-States,","<=50K"
42,"Bachelors,","Divorced,","Prof-specialty,","Male,","40,","United-States,","<=50K"
47,"Prof-school,","Married-civ-spouse,","Prof-specialty,","Male,","50,","United-States,",">50K"
26,"Some-college,","Married-civ-spouse,","Protective-serv,","Male,","40,","United-States,","<=50K"
35,"Some-college,","Married-civ-spouse,","Exec-managerial,","Male,","58,","United-States,","<=50K"
37,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","45,","United-States,","<=50K"
39,"HS-grad,","Never-married,","Protective-serv,","Male,","48,","United-States,","<=50K"
42,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","35,","United-States,",">50K"
41,"Some-college,","Divorced,","Other-service,","Female,","36,","United-States,",">50K"
23,"Some-college,","Divorced,","Other-service,","Female,","24,","United-States,","<=50K"
31,"HS-grad,","Married-civ-spouse,","Tech-support,","Male,","40,","United-States,","<=50K"
36,"Some-college,","Married-civ-spouse,","Protective-serv,","Male,","57,","United-States,",">50K"
20,"Some-college,","Never-married,","Prof-specialty,","Female,","25,","United-States,","<=50K"
36,"Some-college,","Never-married,","Machine-op-inspct,","Male,","45,","United-States,","<=50K"
50,"HS-grad,","Married-civ-spouse,","Machine-op-inspct,","Male,","50,","United-States,",">50K"
37,"HS-grad,","Never-married,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
25,"Bachelors,","Never-married,","Farming-fishing,","Male,","50,","United-States,",">50K"
39,"Some-college,","Divorced,","Other-service,","Female,","60,","United-States,","<=50K"
32,"HS-grad,","Married-civ-spouse,","Farming-fishing,","Female,","40,","United-States,","<=50K"
59,"Some-college,","Widowed,","Adm-clerical,","Female,","35,","United-States,","<=50K"
29,"Bachelors,","Married-civ-spouse,","Craft-repair,","Male,","45,","United-States,","<=50K"
50,"HS-grad,","Married-civ-spouse,","Transport-moving,","Male,","40,","United-States,","<=50K"
42,"Assoc-voc,","Married-civ-spouse,","Sales,","Male,","37,","United-States,","<=50K"
32,"Some-college,","Divorced,","Prof-specialty,","Male,","40,","United-States,","<=50K"
48,"Assoc-acdm,","Married-civ-spouse,","Sales,","Male,","40,","United-States,",">50K"
20,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","35,","United-States,","<=50K"
50,"10th,","Divorced,","Craft-repair,","Male,","45,","United-States,","<=50K"
18,"Some-college,","Never-married,","Craft-repair,","Male,","30,","United-States,","<=50K"
60,"Masters,","Never-married,","Prof-specialty,","Male,","50,","United-States,","<=50K"
60,"Some-college,","Married-civ-spouse,","Prof-specialty,","Male,","40,","?,","<=50K"
42,"Masters,","Never-married,","Prof-specialty,","Male,","22,","United-States,","<=50K"
49,"HS-grad,","Divorced,","Other-service,","Female,","35,","United-States,","<=50K"
35,"Some-college,","Married-civ-spouse,","Sales,","Female,","40,","United-States,","<=50K"
30,"Assoc-acdm,","Married-civ-spouse,","Sales,","Male,","60,","Iran,","<=50K"
59,"Some-college,","Married-civ-spouse,","Exec-managerial,","Male,","40,","United-States,",">50K"
24,"HS-grad,","Never-married,","Other-service,","Male,","50,","United-States,",">50K"
55,"Assoc-acdm,","Divorced,","Adm-clerical,","Female,","40,","United-States,","<=50K"
19,"HS-grad,","Never-married,","Adm-clerical,","Female,","20,","United-States,","<=50K"
39,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
48,"Some-college,","Divorced,","Exec-managerial,","Female,","40,","United-States,","<=50K"
44,"Bachelors,","Married-civ-spouse,","Prof-specialty,","Male,","40,","United-States,",">50K"
21,"Some-college,","Never-married,","Handlers-cleaners,","Male,","30,","United-States,","<=50K"
23,"Bachelors,","Never-married,","Tech-support,","Male,","40,","United-States,","<=50K"
22,"Some-college,","Never-married,","Other-service,","Male,","30,","United-States,","<=50K"
55,"Masters,","Married-civ-spouse,","Prof-specialty,","Male,","55,","United-States,",">50K"
19,"Some-college,","Never-married,","Sales,","Female,","40,","United-States,","<=50K"
23,"Some-college,","Never-married,","Handlers-cleaners,","Male,","25,","United-States,","<=50K"
46,"HS-grad,","Married-civ-spouse,","Transport-moving,","Male,","44,","United-States,",">50K"
23,"Bachelors,","Never-married,","Adm-clerical,","Female,","23,","United-States,","<=50K"
47,"Masters,","Married-civ-spouse,","Exec-managerial,","Male,","50,","United-States,",">50K"
23,"Some-college,","Never-married,","Sales,","Female,","15,","United-States,","<=50K"
42,"Some-college,","Married-civ-spouse,","Other-service,","Male,","40,","United-States,",">50K"
22,"Bachelors,","Never-married,","Adm-clerical,","Female,","10,","United-States,","<=50K"
18,"HS-grad,","Never-married,","Adm-clerical,","Male,","20,","United-States,","<=50K"
37,"Bachelors,","Married-civ-spouse,","Exec-managerial,","Male,","50,","United-States,",">50K"
34,"9th,","Married-civ-spouse,","Craft-repair,","Male,","50,","United-States,","<=50K"
30,"Assoc-acdm,","Separated,","Other-service,","Female,","40,","United-States,","<=50K"
62,"Some-college,","Widowed,","Farming-fishing,","Female,","50,","United-States,","<=50K"
51,"Some-college,","Married-civ-spouse,","Handlers-cleaners,","Male,","40,","United-States,","<=50K"
34,"HS-grad,","Married-civ-spouse,","Other-service,","Male,","30,","United-States,","<=50K"
28,"Masters,","Never-married,","Prof-specialty,","Male,","40,","United-States,","<=50K"
56,"10th,","Never-married,","Handlers-cleaners,","Male,","40,","United-States,","<=50K"
46,"HS-grad,","Divorced,","Tech-support,","Female,","30,","United-States,","<=50K"
46,"Some-college,","Married-civ-spouse,","Tech-support,","Male,","45,","United-States,",">50K"
23,"Some-college,","Married-spouse-absent,","Adm-clerical,","Female,","40,","Guatemala,","<=50K"
33,"Bachelors,","Married-civ-spouse,","Adm-clerical,","Female,","30,","United-States,","<=50K"
27,"HS-grad,","Never-married,","Other-service,","Male,","40,","United-States,","<=50K"
21,"Some-college,","Never-married,","Adm-clerical,","Female,","20,","United-States,","<=50K"
18,"HS-grad,","Never-married,","?,","Male,","60,","United-States,","<=50K"
36,"5th-6th,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","Mexico,",">50K"
37,"Bachelors,","Divorced,","Prof-specialty,","Female,","36,","United-States,","<=50K"
39,"11th,","Married-civ-spouse,","Other-service,","Male,","40,","United-States,","<=50K"
36,"HS-grad,","Married-civ-spouse,","Transport-moving,","Male,","60,","United-States,",">50K"
24,"Assoc-acdm,","Never-married,","Craft-repair,","Male,","40,","United-States,","<=50K"
26,"Assoc-acdm,","Never-married,","Exec-managerial,","Female,","40,","United-States,","<=50K"
37,"HS-grad,","Divorced,","Sales,","Female,","60,","United-States,","<=50K"
34,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","50,","United-States,","<=50K"
33,"HS-grad,","Divorced,","Exec-managerial,","Female,","40,","United-States,","<=50K"
33,"HS-grad,","Married-civ-spouse,","Protective-serv,","Male,","30,","United-States,","<=50K"
20,"HS-grad,","Never-married,","Sales,","Female,","8,","Mexico,","<=50K"
26,"Some-college,","Divorced,","Adm-clerical,","Female,","38,","United-States,","<=50K"
47,"HS-grad,","Married-civ-spouse,","Adm-clerical,","Female,","20,","United-States,",">50K"
17,"11th,","Never-married,","Sales,","Female,","20,","United-States,","<=50K"
53,"Assoc-voc,","Married-civ-spouse,","Exec-managerial,","Male,","40,","United-States,","<=50K"
31,"Some-college,","Divorced,","Sales,","Female,","35,","United-States,","<=50K"
34,"11th,","Married-civ-spouse,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
23,"5th-6th,","Married-civ-spouse,","Other-service,","Male,","40,","Mexico,","<=50K"
39,"Bachelors,","Married-civ-spouse,","Craft-repair,","Male,","45,","United-States,",">50K"
22,"HS-grad,","Never-married,","?,","Female,","40,","United-States,","<=50K"
21,"Some-college,","Never-married,","Adm-clerical,","Female,","20,","United-States,","<=50K"
40,"HS-grad,","Never-married,","Adm-clerical,","Female,","35,","United-States,","<=50K"
54,"Masters,","Married-civ-spouse,","Adm-clerical,","Male,","40,","United-States,",">50K"
32,"Bachelors,","Married-civ-spouse,","Prof-specialty,","Male,","40,","Iran,","<=50K"
29,"HS-grad,","Married-civ-spouse,","Other-service,","Female,","40,","United-States,","<=50K"
68,"Some-college,","Never-married,","?,","Female,","40,","United-States,","<=50K"
27,"Bachelors,","Married-civ-spouse,","Protective-serv,","Male,","45,","United-States,",">50K"
54,"Some-college,","Never-married,","Exec-managerial,","Male,","40,","United-States,",">50K"
23,"HS-grad,","Divorced,","Priv-house-serv,","Female,","40,","United-States,","<=50K"
38,"Masters,","Married-civ-spouse,","Exec-managerial,","Male,","48,","United-States,",">50K"
54,"HS-grad,","Married-civ-spouse,","Other-service,","Female,","35,","United-States,","<=50K"
21,"Some-college,","Never-married,","Prof-specialty,","Male,","40,","United-States,","<=50K"
40,"Assoc-voc,","Never-married,","Prof-specialty,","Male,","42,","United-States,","<=50K"
19,"10th,","Never-married,","Other-service,","Female,","40,","United-States,","<=50K"
21,"HS-grad,","Never-married,","?,","Male,","60,","United-States,","<=50K"
35,"Bachelors,","Married-civ-spouse,","Adm-clerical,","Female,","40,","United-States,","<=50K"
39,"Some-college,","Never-married,","Adm-clerical,","Female,","45,","United-States,","<=50K"
38,"HS-grad,","Never-married,","Other-service,","Male,","40,","?,","<=50K"
41,"12th,","Married-civ-spouse,","Handlers-cleaners,","Male,","40,","United-States,",">50K"
26,"Some-college,","Never-married,","Adm-clerical,","Female,","40,","United-States,","<=50K"
35,"HS-grad,","Divorced,","Other-service,","Female,","45,","United-States,","<=50K"
70,"Some-college,","Married-civ-spouse,","Craft-repair,","Male,","25,","United-States,","<=50K"
45,"10th,","Married-civ-spouse,","Sales,","Male,","40,","United-States,","<=50K"
83,"HS-grad,","Widowed,","Protective-serv,","Male,","55,","United-States,","<=50K"
59,"HS-grad,","Separated,","Other-service,","Female,","40,","United-States,","<=50K"
18,"9th,","Never-married,","Other-service,","Male,","15,","United-States,","<=50K"
31,"HS-grad,","Married-civ-spouse,","Adm-clerical,","Male,","40,","United-States,","<=50K"
43,"Masters,","Married-civ-spouse,","Prof-specialty,","Female,","45,","United-States,",">50K"
24,"Bachelors,","Never-married,","Prof-specialty,","Female,","40,","United-States,","<=50K"
33,"Assoc-voc,","Married-civ-spouse,","Machine-op-inspct,","Male,","50,","United-States,","<=50K"
48,"Masters,","Never-married,","Prof-specialty,","Female,","52,","United-States,","<=50K"
27,"Bachelors,","Married-civ-spouse,","Exec-managerial,","Male,","40,","Dominican-Republic,","<=50K"
41,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
25,"HS-grad,","Married-civ-spouse,","Other-service,","Female,","25,","Mexico,","<=50K"
53,"HS-grad,","Divorced,","Transport-moving,","Male,","40,","United-States,",">50K"
66,"Prof-school,","Married-civ-spouse,","Prof-specialty,","Male,","50,","United-States,","<=50K"
31,"Some-college,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,",">50K"
30,"Bachelors,","Married-spouse-absent,","Adm-clerical,","Male,","40,","United-States,","<=50K"
22,"HS-grad,","Divorced,","Transport-moving,","Male,","40,","United-States,","<=50K"
47,"Bachelors,","Married-civ-spouse,","Sales,","Male,","60,","United-States,",">50K"
74,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","40,","United-States,",">50K"
37,"Some-college,","Married-civ-spouse,","Adm-clerical,","Male,","70,","United-States,",">50K"
